param_id,num_layers,hidden1,hidden2,dropout,epochs_trained,val_error
548,1.0,50.0,15.0,0.7,52.6,0.00514171613710152
331,2.0,30.0,5.0,0.5,59.0,0.00514634939997142
458,2.0,40.0,15.0,0.7,43.4,0.00514676993382936
230,2.0,20.0,35.0,0.7,55.2,0.0051590492589942
90,2.0,10.0,5.0,0.3,59.4,0.00516096637390238
42,2.0,5.0,25.0,0.3,74.6,0.00517051938125706
481,1.0,45.0,5.0,0.5,93.6,0.005179816720677339
179,2.0,15.0,50.0,0.7,50.6,0.00518018877579982
146,1.0,15.0,45.0,0.7,75.8,0.00518589494943922
211,2.0,20.0,5.0,0.5,57.6,0.0051871893878948
420,1.0,40.0,5.0,0.3,63.0,0.00518819962356544
251,1.0,25.0,20.0,0.7,55.8,0.0051892699489447195
36,2.0,5.0,15.0,0.3,87.4,0.00519974966300644
76,1.0,10.0,30.0,0.5,63.0,0.005205894227644061
82,1.0,10.0,40.0,0.5,77.6,0.0052123949261537
24,1.0,5.0,45.0,0.3,74.6,0.005214420911700719
503,1.0,45.0,40.0,0.7,45.8,0.00521653319301544
191,1.0,20.0,20.0,0.7,63.4,0.00522284157729396
431,1.0,40.0,20.0,0.7,42.8,0.00522709230620718
51,2.0,5.0,40.0,0.3,50.6,0.0052285406457182
154,2.0,15.0,10.0,0.5,55.4,0.0052347452845424
54,2.0,5.0,45.0,0.3,58.8,0.00524080927037474
3,1.0,5.0,10.0,0.3,106.8,0.00525001663190774
39,2.0,5.0,20.0,0.3,100.2,0.00525966507169256
197,1.0,20.0,30.0,0.7,65.6,0.0052715850887276195
21,1.0,5.0,40.0,0.3,72.2,0.0052750059190050606
308,1.0,30.0,15.0,0.7,52.0,0.0052762914943741
506,1.0,45.0,45.0,0.7,47.8,0.005292612073632521
272,2.0,25.0,5.0,0.7,78.2,0.00529677330438666
421,1.0,40.0,5.0,0.5,57.6,0.0053077060777771
176,2.0,15.0,45.0,0.7,55.4,0.0053189436536436995
18,1.0,5.0,35.0,0.3,68.0,0.005327922453094881
88,1.0,10.0,50.0,0.5,68.2,0.00533076815869812
248,1.0,25.0,15.0,0.7,51.8,0.00533105584327126
67,1.0,10.0,15.0,0.5,72.4,0.00535791824513578
181,1.0,20.0,5.0,0.5,56.6,0.00538013638773306
110,2.0,10.0,35.0,0.7,75.4,0.0053926262209036
131,1.0,15.0,20.0,0.7,66.8,0.00540636801742944
80,1.0,10.0,35.0,0.7,80.6,0.00540899238937218
115,2.0,10.0,45.0,0.5,50.4,0.0054118029705326
112,2.0,10.0,40.0,0.5,53.0,0.0054177910574556
335,2.0,30.0,10.0,0.7,50.0,0.00542113157474276
83,1.0,10.0,40.0,0.7,79.6,0.0054259799740975
511,2.0,45.0,5.0,0.5,58.4,0.00544448473180328
210,2.0,20.0,5.0,0.3,83.8,0.00544514098122206
34,2.0,5.0,10.0,0.5,120.4,0.0054453143481319796
151,2.0,15.0,5.0,0.5,55.8,0.00546161439366788
305,1.0,30.0,10.0,0.7,50.2,0.0054628539665524
134,1.0,15.0,25.0,0.7,76.8,0.005463607588899281
0,1.0,5.0,5.0,0.3,124.2,0.0054916955453032795
77,1.0,10.0,30.0,0.7,70.4,0.00550071667336542
22,1.0,5.0,40.0,0.5,92.6,0.00550124235742256
562,1.0,50.0,40.0,0.5,62.6,0.00550442371459204
485,1.0,45.0,10.0,0.7,45.2,0.00554328879225062
500,1.0,45.0,35.0,0.7,48.2,0.0055466459976741805
188,1.0,20.0,15.0,0.7,64.4,0.00555817905406
542,1.0,50.0,5.0,0.7,55.0,0.00562336216583686
482,1.0,45.0,5.0,0.7,55.0,0.0056292546146626595
28,1.0,5.0,50.0,0.5,67.8,0.005672849986391721
332,2.0,30.0,5.0,0.7,51.2,0.005719183848123021
113,2.0,10.0,40.0,0.7,69.0,0.00578882169696344
365,1.0,35.0,10.0,0.7,48.4,0.0058336620558596
40,2.0,5.0,20.0,0.5,117.8,0.00590170466748528
361,1.0,35.0,5.0,0.5,100.0,0.00592151950356002
392,2.0,35.0,5.0,0.7,53.4,0.00592780438407008
63,1.0,10.0,10.0,0.3,50.0,0.005957009639435721
455,2.0,40.0,10.0,0.7,40.2,0.00596701687900344
4,1.0,5.0,10.0,0.5,137.0,0.0059846229560207
317,1.0,30.0,30.0,0.7,48.6,0.0059905136954815
91,2.0,10.0,5.0,0.5,62.4,0.0059916213348818
452,2.0,40.0,5.0,0.7,52.4,0.00603532113600518
45,2.0,5.0,30.0,0.3,56.4,0.006064864186919259
570,2.0,50.0,5.0,0.3,53.6,0.00607117370915748
97,2.0,10.0,15.0,0.5,48.2,0.00607691176604322
102,2.0,10.0,25.0,0.3,48.0,0.006110148835189901
93,2.0,10.0,10.0,0.3,58.4,0.00612675461355434
164,2.0,15.0,25.0,0.7,51.0,0.0061440370239627395
554,1.0,50.0,25.0,0.7,29.4,0.00614735106355506
143,1.0,15.0,40.0,0.7,56.0,0.00615884836297476
540,1.0,50.0,5.0,0.3,49.8,0.006182816539270121
161,2.0,15.0,20.0,0.7,52.2,0.00622962145619866
212,2.0,20.0,5.0,0.7,48.4,0.0062724981845045606
94,2.0,10.0,10.0,0.5,57.8,0.006273504992714099
571,2.0,50.0,5.0,0.5,41.6,0.00627515109566346
155,2.0,15.0,10.0,0.7,48.8,0.00628801556401108
149,1.0,15.0,50.0,0.7,64.8,0.006298416040954119
170,2.0,15.0,35.0,0.7,56.0,0.006306720484280879
194,1.0,20.0,25.0,0.7,43.0,0.00631298949980792
158,2.0,15.0,15.0,0.7,53.8,0.00631528576389726
41,2.0,5.0,20.0,0.7,134.6,0.00631908409704914
30,2.0,5.0,5.0,0.3,102.0,0.0063328963093226
244,1.0,25.0,10.0,0.5,42.2,0.00634489697695238
104,2.0,10.0,25.0,0.7,67.0,0.0063530352577799406
512,2.0,45.0,5.0,0.7,61.4,0.00636044825174998
49,2.0,5.0,35.0,0.5,60.8,0.00636896222519374
368,1.0,35.0,15.0,0.7,44.4,0.0063695282054443605
122,1.0,15.0,5.0,0.7,71.4,0.006372598169643059
20,1.0,5.0,35.0,0.7,128.4,0.00640810635328908
215,2.0,20.0,10.0,0.7,45.0,0.006419668074037539
101,2.0,10.0,20.0,0.7,62.4,0.00644186830419734
50,2.0,5.0,35.0,0.7,86.2,0.0064515513455262
37,2.0,5.0,15.0,0.5,68.6,0.006460146226648519
46,2.0,5.0,30.0,0.5,67.2,0.00648150431904162
89,1.0,10.0,50.0,0.7,74.6,0.0065037898253649
245,1.0,25.0,10.0,0.7,44.2,0.00651005983139228
74,1.0,10.0,25.0,0.7,69.4,0.0065120403858599605
23,1.0,5.0,40.0,0.7,125.2,0.0065405887192658
241,1.0,25.0,5.0,0.5,36.2,0.006574705300348141
19,1.0,5.0,35.0,0.5,70.2,0.00657580019033044
10,1.0,5.0,20.0,0.5,125.2,0.00662066526807994
62,1.0,10.0,5.0,0.7,64.8,0.0066208131058374
150,2.0,15.0,5.0,0.3,49.4,0.006623388729834259
25,1.0,5.0,45.0,0.5,53.4,0.006648429381311841
302,1.0,30.0,5.0,0.7,57.2,0.00672947169902418
422,1.0,40.0,5.0,0.7,47.6,0.00674461736149772
65,1.0,10.0,10.0,0.7,70.4,0.006888571905437821
17,1.0,5.0,30.0,0.7,109.6,0.0068909314684181405
59,2.0,5.0,50.0,0.7,64.8,0.00690707369649312
360,1.0,35.0,5.0,0.3,94.8,0.00694680535816584
31,2.0,5.0,5.0,0.5,109.6,0.0069542426906991405
1,1.0,5.0,5.0,0.5,123.2,0.00695751207531424
182,1.0,20.0,5.0,0.7,46.4,0.00696658056306958
362,1.0,35.0,5.0,0.7,79.0,0.00699330257096632
152,2.0,15.0,5.0,0.7,54.6,0.0070558913314016205
200,1.0,20.0,35.0,0.7,44.4,0.0070957527515322595
6,1.0,5.0,15.0,0.3,32.8,0.0071350504770331
48,2.0,5.0,35.0,0.3,44.0,0.00713603749463796
140,1.0,15.0,35.0,0.7,45.0,0.007158239696097179
26,1.0,5.0,45.0,0.7,82.8,0.00716981052634458
15,1.0,5.0,30.0,0.3,41.4,0.00717641481023742
29,1.0,5.0,50.0,0.7,84.0,0.0072167863855914
53,2.0,5.0,40.0,0.7,62.0,0.0072629068192326795
118,2.0,10.0,50.0,0.5,32.0,0.007270330623335481
98,2.0,10.0,15.0,0.7,49.0,0.0073529375590926805
38,2.0,5.0,15.0,0.7,90.0,0.00736518134168964
68,1.0,10.0,15.0,0.7,58.0,0.007396587017380279
572,2.0,50.0,5.0,0.7,31.6,0.00739825171573702
55,2.0,5.0,45.0,0.5,34.8,0.0074092460922353
58,2.0,5.0,50.0,0.5,32.4,0.00742474263533946
95,2.0,10.0,10.0,0.7,58.6,0.00748463545654274
16,1.0,5.0,30.0,0.5,38.0,0.00749588098163558
125,1.0,15.0,10.0,0.7,41.2,0.0075079958022494005
7,1.0,5.0,15.0,0.5,43.2,0.00750934906730736
71,1.0,10.0,20.0,0.7,42.2,0.0075231308243624995
47,2.0,5.0,30.0,0.7,56.8,0.0076639448632097595
92,2.0,10.0,5.0,0.7,47.8,0.00770966274916034
242,1.0,25.0,5.0,0.7,34.0,0.0077591937209944796
35,2.0,5.0,10.0,0.7,91.2,0.00783540383466358
43,2.0,5.0,25.0,0.5,34.8,0.0079038743114021
56,2.0,5.0,45.0,0.7,33.0,0.008331944483992
44,2.0,5.0,25.0,0.7,34.6,0.008403693390816081
8,1.0,5.0,15.0,0.7,50.8,0.00852213549369478
11,1.0,5.0,20.0,0.7,65.8,0.008538354190144041
14,1.0,5.0,25.0,0.7,44.2,0.00859415832868154
5,1.0,5.0,10.0,0.7,94.6,0.008599367173155719
2,1.0,5.0,5.0,0.7,105.6,0.008878121318411961
32,2.0,5.0,5.0,0.7,58.2,0.009198627237734961
