param_id,num_layers,hidden1,hidden2,dropout,epochs_trained,val_error
540,1.0,50.0,5.0,0.3,47.0,0.05721524171531196
199,1.0,20.0,35.0,0.5,42.0,0.0575373688091834
570,2.0,50.0,5.0,0.3,44.6,0.057546136000504046
157,2.0,15.0,15.0,0.5,55.6,0.05774306301027532
377,1.0,35.0,30.0,0.7,53.6,0.05778592483450964
467,2.0,40.0,30.0,0.7,40.4,0.05780713489900029
139,1.0,15.0,35.0,0.5,60.4,0.05790119115263218
13,1.0,5.0,25.0,0.5,87.8,0.057903013005852676
557,1.0,50.0,30.0,0.7,37.4,0.05790694716076052
410,2.0,35.0,35.0,0.7,45.0,0.057911140657961324
142,1.0,15.0,40.0,0.5,57.2,0.05797080012659226
209,1.0,20.0,50.0,0.7,60.0,0.05798143266389762
34,2.0,5.0,10.0,0.5,125.2,0.0580056729105611
203,1.0,20.0,40.0,0.7,59.2,0.05803463111321128
97,2.0,10.0,15.0,0.5,55.8,0.058044754962126376
9,1.0,5.0,20.0,0.3,110.6,0.058058632103105336
210,2.0,20.0,5.0,0.3,60.8,0.05808214625964557
214,2.0,20.0,10.0,0.5,42.2,0.05809073292960716
160,2.0,15.0,20.0,0.5,43.2,0.0581136713425318
437,1.0,40.0,30.0,0.7,38.6,0.058163350696365
187,1.0,20.0,15.0,0.5,59.8,0.05823229830712077
380,1.0,35.0,35.0,0.7,35.4,0.058235696889460044
88,1.0,10.0,50.0,0.5,68.4,0.058248443529009764
341,2.0,30.0,20.0,0.7,48.6,0.05831205168118079
169,2.0,15.0,35.0,0.5,44.4,0.05834522644678748
170,2.0,15.0,35.0,0.7,88.0,0.05834561965117848
124,1.0,15.0,10.0,0.5,57.8,0.05837128038207684
143,1.0,15.0,40.0,0.7,59.4,0.05839128655691937
206,1.0,20.0,45.0,0.7,55.2,0.05842699619630968
317,1.0,30.0,30.0,0.7,41.8,0.05844396539032454
57,2.0,5.0,50.0,0.3,50.0,0.05846686195582146
136,1.0,15.0,30.0,0.5,50.4,0.058501983123520965
149,1.0,15.0,50.0,0.7,76.8,0.05850840390970304
454,2.0,40.0,10.0,0.5,41.2,0.05858765101681148
67,1.0,10.0,15.0,0.5,57.0,0.05859429910778994
137,1.0,15.0,30.0,0.7,71.2,0.05863177583863334
64,1.0,10.0,10.0,0.5,61.4,0.05867040548473592
85,1.0,10.0,45.0,0.5,51.4,0.05868016822884477
212,2.0,20.0,5.0,0.7,48.0,0.05868181822200612
158,2.0,15.0,15.0,0.7,54.6,0.058747735309104085
451,2.0,40.0,5.0,0.5,47.0,0.058757658240695745
251,1.0,25.0,20.0,0.7,42.8,0.058800933199624185
109,2.0,10.0,35.0,0.5,48.0,0.05881709046661852
194,1.0,20.0,25.0,0.7,47.6,0.05881784297525876
22,1.0,5.0,40.0,0.5,82.0,0.05883541113386548
571,2.0,50.0,5.0,0.5,44.6,0.05886784571533399
51,2.0,5.0,40.0,0.3,48.8,0.05898114747057355
134,1.0,15.0,25.0,0.7,63.8,0.05899717354526117
131,1.0,15.0,20.0,0.7,51.6,0.05910156040141976
188,1.0,20.0,15.0,0.7,59.8,0.05914913862943644
425,1.0,40.0,10.0,0.7,42.4,0.05915956739336248
481,1.0,45.0,5.0,0.5,58.2,0.059234927066912205
512,2.0,45.0,5.0,0.7,50.6,0.059239841438829856
91,2.0,10.0,5.0,0.5,69.4,0.059256892496099035
83,1.0,10.0,40.0,0.7,64.0,0.05927129437526065
18,1.0,5.0,35.0,0.3,62.8,0.05931362534562744
94,2.0,10.0,10.0,0.5,52.2,0.05936061919977266
77,1.0,10.0,30.0,0.7,60.2,0.059367270395159655
368,1.0,35.0,15.0,0.7,44.2,0.05972599132607378
245,1.0,25.0,10.0,0.7,42.8,0.05980549392600848
37,2.0,5.0,15.0,0.5,73.8,0.05982840539266661
28,1.0,5.0,50.0,0.5,50.6,0.059843183246751586
58,2.0,5.0,50.0,0.5,49.4,0.059892334602773156
41,2.0,5.0,20.0,0.7,183.6,0.059896963441537436
86,1.0,10.0,45.0,0.7,62.2,0.059905397891998245
38,2.0,5.0,15.0,0.7,154.6,0.060103867280607376
542,1.0,50.0,5.0,0.7,45.2,0.06022551426043106
241,1.0,25.0,5.0,0.5,37.8,0.06035261837144688
392,2.0,35.0,5.0,0.7,37.4,0.06053041126579042
23,1.0,5.0,40.0,0.7,206.4,0.060539330769744104
29,1.0,5.0,50.0,0.7,143.4,0.06064326781779521
422,1.0,40.0,5.0,0.7,42.6,0.0606752563267946
452,2.0,40.0,5.0,0.7,44.2,0.06089874499787882
361,1.0,35.0,5.0,0.5,108.4,0.060911446250975075
182,1.0,20.0,5.0,0.7,51.0,0.060938801181813065
428,1.0,40.0,15.0,0.7,35.4,0.06100060610721504
360,1.0,35.0,5.0,0.3,90.6,0.06107135396450754
80,1.0,10.0,35.0,0.7,101.4,0.06117307092063123
302,1.0,30.0,5.0,0.7,57.2,0.06124979301045332
1,1.0,5.0,5.0,0.5,170.8,0.061402931110933354
95,2.0,10.0,10.0,0.7,116.8,0.061507876108710925
455,2.0,40.0,10.0,0.7,39.4,0.061555679825444964
572,2.0,50.0,5.0,0.7,37.4,0.06163520123809572
79,1.0,10.0,35.0,0.5,48.6,0.06175438550611332
326,1.0,30.0,45.0,0.7,34.2,0.06201709061861036
82,1.0,10.0,40.0,0.5,67.0,0.062035522485772744
233,2.0,20.0,40.0,0.7,47.0,0.06207211495687559
359,2.0,30.0,50.0,0.7,39.0,0.062098146292070486
89,1.0,10.0,50.0,0.7,98.2,0.06212941029419497
62,1.0,10.0,5.0,0.7,65.6,0.06213221612075962
155,2.0,15.0,10.0,0.7,100.6,0.06232943688519295
173,2.0,15.0,40.0,0.7,41.0,0.06234296249846614
146,1.0,15.0,45.0,0.7,50.8,0.06239729660252726
45,2.0,5.0,30.0,0.3,40.4,0.062473707087337925
100,2.0,10.0,20.0,0.5,37.4,0.06253477117667594
103,2.0,10.0,25.0,0.5,47.8,0.06254602931439875
200,1.0,20.0,35.0,0.7,38.2,0.06258475799113507
152,2.0,15.0,5.0,0.7,53.6,0.06262421552091832
140,1.0,15.0,35.0,0.7,51.8,0.0626408088331421
239,2.0,20.0,50.0,0.7,38.0,0.06270105062673484
176,2.0,15.0,45.0,0.7,38.8,0.06271147765219208
93,2.0,10.0,10.0,0.3,41.8,0.06275307517498727
161,2.0,15.0,20.0,0.7,44.6,0.06279726357509688
308,1.0,30.0,15.0,0.7,36.8,0.0628491506601373
6,1.0,5.0,15.0,0.3,41.6,0.06288209060827886
179,2.0,15.0,50.0,0.7,39.8,0.0629010823865731
118,2.0,10.0,50.0,0.5,35.0,0.06301262372483804
104,2.0,10.0,25.0,0.7,49.8,0.06310312921802198
43,2.0,5.0,25.0,0.5,51.2,0.06314657001445687
59,2.0,5.0,50.0,0.7,97.4,0.06314746740584568
215,2.0,20.0,10.0,0.7,36.2,0.06315898671746249
68,1.0,10.0,15.0,0.7,58.4,0.06317440563191966
112,2.0,10.0,40.0,0.5,33.6,0.06322676353156562
30,2.0,5.0,5.0,0.3,73.0,0.06327002067118877
362,1.0,35.0,5.0,0.7,74.8,0.06350987435628964
53,2.0,5.0,40.0,0.7,60.0,0.06354791025320686
113,2.0,10.0,40.0,0.7,50.0,0.06356389174858725
101,2.0,10.0,20.0,0.7,53.6,0.06359224456051982
98,2.0,10.0,15.0,0.7,44.0,0.06366500351577993
25,1.0,5.0,45.0,0.5,47.8,0.06405362691730257
19,1.0,5.0,35.0,0.5,41.0,0.0641924389948447
7,1.0,5.0,15.0,0.5,46.6,0.06434984449297185
26,1.0,5.0,45.0,0.7,80.2,0.06455193683505053
122,1.0,15.0,5.0,0.7,55.4,0.0645948419968287
92,2.0,10.0,5.0,0.7,44.0,0.06504007404049231
242,1.0,25.0,5.0,0.7,34.0,0.06533048301935192
65,1.0,10.0,10.0,0.7,55.4,0.0654032641400893
35,2.0,5.0,10.0,0.7,155.2,0.06603118177089423
5,1.0,5.0,10.0,0.7,92.4,0.06606383249163625
47,2.0,5.0,30.0,0.7,147.6,0.06611089667098387
15,1.0,5.0,30.0,0.3,27.8,0.0666521025821566
119,2.0,10.0,50.0,0.7,30.8,0.06689101296166575
74,1.0,10.0,25.0,0.7,29.2,0.06704886170725025
8,1.0,5.0,15.0,0.7,106.0,0.0672403144029279
46,2.0,5.0,30.0,0.5,26.4,0.06731658404072122
71,1.0,10.0,20.0,0.7,28.6,0.0673169028634826
16,1.0,5.0,30.0,0.5,30.4,0.06750802118331191
56,2.0,5.0,45.0,0.7,93.2,0.06751597401065125
125,1.0,15.0,10.0,0.7,36.8,0.06759763068209086
50,2.0,5.0,35.0,0.7,93.0,0.0676356939754138
39,2.0,5.0,20.0,0.3,40.2,0.06785489761581022
10,1.0,5.0,20.0,0.5,57.0,0.06785810589790339
14,1.0,5.0,25.0,0.7,85.4,0.06823572314654783
2,1.0,5.0,5.0,0.7,176.0,0.06849008601986693
44,2.0,5.0,25.0,0.7,24.0,0.07077226142088568
49,2.0,5.0,35.0,0.5,20.0,0.07079343510170773
20,1.0,5.0,35.0,0.7,86.8,0.07083660069232182
31,2.0,5.0,5.0,0.5,39.6,0.07089323059966164
32,2.0,5.0,5.0,0.7,89.0,0.07095880915100372
11,1.0,5.0,20.0,0.7,131.8,0.07127034115708533
17,1.0,5.0,30.0,0.7,70.2,0.07225365773774681
40,2.0,5.0,20.0,0.5,37.2,0.07227473556995388
