,train,val,test
1122,-19.401149478899985,-21.04562627760178,-16.452471635180718
601,-23.096998831753588,-75.1199265972271,-126.01691025721955
1756,-9.253117172987716,-5.947144858108986,4.059237459255352
373,-11.658138576925898,-10.112073171776586,5.93172429114596
1754,-47.352957685903085,-48.541619393006954,-48.245089477076256
870,-4.961188328210802,-33.592173288793425,-1.266111941737395
895,-1.0881496384764255,-4.1014688531039205,0.16406197387172644
1869,-15.059985274199763,-32.068772161815474,-13.632835644363894
385,-30.43407711216494,-69.3445973310035,-54.1657563985235
297,-12.030708063805342,-11.289001338118924,-13.817564437456387
572,-34.696903920150376,-10.16504202932852,-49.870383325959835
367,-8.196786035912378,-12.397605967927191,-30.22837807337423
384,-19.964533262359147,-24.639978815109828,-20.685930771674084
509,-24.49493987236922,-32.12513489056057,-18.048218348819614
473,-32.997841096435494,20.332492256357753,-15.916425685120341
398,-27.575822975583407,-43.081475682029215,-28.567410597765672
784,-94.67955328753231,-84.08509578898594,-60.694895703661075
1739,-10.874735629053083,-13.471227744880412,-4.991547043750393
575,-0.27139352330643535,6.530133654989111,-6.142496543501377
884,-3.420984825130285,-14.217312493395307,-4.800752243498605
7313,-7.618884649625483,-19.077245689193127,-10.020827378988368
885,-11.466241109936801,-3.180245772475989,3.5043108000939975
131,-12.850074609955353,-24.631164244645817,-47.648779529156094
423,-10.048679416168453,-11.113666989568765,-2.085763991811498
492,-14.348490690046553,-1.992860731842617,-15.90362824462964
1036,-23.928079836798563,-12.5842267093421,-17.345362553731725
1125,-31.18613231556954,-32.607024913173376,-26.358645487759098
1586,-19.635147297842124,-15.356026875335566,-22.53330727972632
1237,-163.04215623370408,-298.30117612212274,-176.8956291636624
1249,-6.679644078397257,71.51477396308795,-3.483551017226753
204,-6.225147905603385,-0.5296821097899899,1.4915722641214824
542,-2.4830471431098786,-3.0060266950477863,-4.68732330139075
456,-18.447708028526765,-22.69979128048327,-76.88386085977766
1587,-38.60123518766908,-36.810689358808766,-33.90991251876583
1645,-62.4776729627558,-21.34742832978917,-37.9491527033242
1655,-38.3441938760986,-35.788872432668136,-28.154683162840712
893,-36.33958477222463,-122.66167986711615,-1.669146545061562
416,-7.636611345761124,-20.51984923488595,-28.13444584801727
1777,-10.141530911717853,-20.777433402807713,-5.818137194733497
1592,-34.14510890139123,-24.001933570410376,-25.99558919807902
1744,-22.47068287455113,-9.92597746510311,-4.2597213546632675
780,-28.142761143212564,-0.1547357990826517,2.465214800737801
7318,-2.2414665985973348,-3.394433991598706,-0.5306948522832552
355,-5.161836745794219,-8.933571395077811,1.9370695475944242
307,-6.64323049624901,-36.0009292700688,-15.598936746969104
536,-14.858629184895946,-17.77311681784529,-24.313317314699066
415,-2.649327066256128,-8.49228208509321,-13.5944514368813
1740,-26.982129205515218,-27.049453474127855,-27.02358974923001
1848,-6.884846077609151,-25.465300213067184,-47.42502243197875
1703,-28.617808087585672,-20.863543659344597,-2.243122339385123
1741,-17.004557362143732,-35.41968038514623,-42.48011152863323
529,-21.864884139969607,-84.41763443251574,-68.25406332005049
882,-9.203909665665297,-19.290760948035185,7.736831668547916
1752,-2.7675422530954594,-5.400470989608501,-3.316682023568236
378,-202.2070332588663,-176.39279067560673,-27.932976039472592
449,-11.743648606444014,-2.3464151759843794,-33.9360007179507
497,-14.039179669740689,-17.69784803491044,-13.036418545181538
1112,-24.06231800353538,-46.39020248768396,-28.354382050277543
505,-20.9453876377736,-3.567076534808133,-11.548010801554318
55,-28.281140158513637,-26.787340055134592,-14.670604898367944
872,-192.5961502488363,-738590802.4698341,-117.90920665900401
1755,-7.420096710686143,-12.312865800535633,-11.099900260559144
1192,-2.41622272562357,-11.285799597678958,-6.752144931704834
1851,-16.205321429990477,-16.33415247896935,-19.57527398419742
1042,-17.03763806586541,-13.872565630568467,-17.364368356096016
1883,-1.0368642183543941,-0.345016184538388,-1.989581421848973
1796,-22.134468308273938,-32.55261620062933,-25.689588689758338
1121,-31.18613231556954,-32.607024913173376,-26.358645487759098
753,-6.535518764317762,-21.40593921419173,2.2392078252421395
898,-27.068865457853818,-24.44265477541653,-27.69572020504393
1017,-20.676742282228776,-20.875412845825984,-16.01054031083589
837,-10.558070055320526,-59.92263997221385,-33.28702215628382
1067,-34.76014502261573,-11.191726550084544,-4.645101429633866
